ID,UserSeq,Date,Instrument,Type,Side,Amount,Position,Price,Mark Price,Index Price,Cash Flow,Funding,Fee Rate,Fee Charged,Fee Balance,Change,Balance,Equity,Trade ID,Order ID,Info
353556311,1.69E+15,7/9/2023 19:37,BTC-PERPETUAL,trade,open sell,100,-15000,30264,30263.43,30253.35,0,0,0.05,0.00000165,0,-0.00000165,99.96523392,99.96,171299104,16661690676,Source: 'api:OfelyaRza'
353556310,1.69E+15,7/9/2023 19:37,BTC-PERPETUAL,trade,open sell,14780,-14900,30264.5,30263.43,30253.35,0,0,0.05,0.00024418,0,-0.00024418,99.96523557,99.96,171299103,16661690676,Source: 'api:OfelyaRza'
353556309,1.69E+15,7/9/2023 19:37,BTC-PERPETUAL,trade,open sell,120,-120,30264.5,30263.43,30253.35,0,0,0.05,0.00000198,0,-0.00000198,99.96547975,99.96,171299102,16661690676,Source: 'api:OfelyaRza'
353556295,1.69E+15,7/9/2023 19:36,BTC-PERPETUAL,trade,close buy,30180,0,30265,30263.55,30253.28,0.0003623,0,0.05,0.0004986,0,-0.0004986,99.96548174,99.97,171299097,16661683584,Source: api
353556294,1.69E+15,7/9/2023 19:36,BTC-PERPETUAL,trade,close buy,100,-30180,30265,30263.55,30253.28,0.0000012,2.40E-07,0.05,0.00000165,0,-0.00000165,99.96598033,99.97,171299096,16661683584,Source: api
353502818,1.69E+15,7/9/2023 10:15,BTC-PERPETUAL,trade,open sell,30140,-30280,30276,30275.68,30270.03,0,0,0.05,0.00049775,0,-0.00049775,99.96598198,99.97,171272397,16657567064,Source: 'api:OfelyaRza'
353502817,1.69E+15,7/9/2023 10:15,BTC-PERPETUAL,trade,open sell,20,-140,30276,30275.68,30270.03,0,0,0.05,3.30E-07,0,-3.30E-07,99.96647974,99.97,171272396,16657567064,Source: 'api:OfelyaRza'
353502816,1.69E+15,7/9/2023 10:15,BTC-PERPETUAL,trade,open sell,20,-120,30276,30275.68,30270.03,0,0,0.05,3.30E-07,0,-3.30E-07,99.96648007,99.97,171272395,16657567064,Source: 'api:OfelyaRza'
353502815,1.69E+15,7/9/2023 10:15,BTC-PERPETUAL,trade,open sell,100,-100,30276,30275.68,30270.03,0,0,0.05,0.00000165,0,-0.00000165,99.9664804,99.97,171272394,16657567064,Source: 'api:OfelyaRza'
353502714,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,close buy,30190,0,30292,30291.95,30287.56,-0.00001645,0,0.05,0.00049832,0,-0.00049832,99.96648205,99.97,171272345,16657550204,Source: api
353502713,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,close buy,100,-30190,30292,30291.95,30287.56,-5.00E-08,0,0.05,0.00000165,0,-0.00000165,99.96698036,99.97,171272344,16657550204,Source: api
353502710,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,open sell,28790,-30290,30291.5,30291.95,30287.56,0,0,0.05,0.00047522,0,-0.00047522,99.96698202,99.97,171272343,16657550161,Source: 'api:OfelyaRza'
353502709,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,open sell,1500,-1500,30291.5,30291.95,30287.56,0,0,0.05,0.00002476,0,-0.00002476,99.96745723,99.97,171272342,16657550161,Source: 'api:OfelyaRza'
353502706,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,close buy,30190,0,30292,30292.2,30287.25,-0.00001645,0,0.05,0.00049832,0,-0.00049832,99.96748199,99.97,171272341,16657547709,Source: api
353502705,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,close buy,100,-30190,30292,30292.2,30287.25,-5.00E-08,0,0.05,0.00000165,0,-0.00000165,99.96798031,99.97,171272340,16657547709,Source: api
353502702,1.69E+15,7/9/2023 10:13,BTC-PERPETUAL,trade,open sell,30290,-30290,30291.5,30292.32,30287.23,0,0,0.05,0.00049998,0,-0.00049998,99.96798196,99.97,171272339,16657547434,Source: 'api:OfelyaRza'
353502700,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,close buy,28690,0,30292,30291.57,30286.48,-0.00001563,0,0.05,0.00047356,0,-0.00047356,99.96848193,99.97,171272338,16657544582,Source: api
353502699,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,close buy,100,-28690,30292,30291.57,30286.48,-5.00E-08,0,0.05,0.00000165,0,-0.00000165,99.96895549,99.97,171272337,16657544582,Source: api
353502698,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,close buy,1500,-28790,30292,30291.57,30286.48,-8.20E-07,0,0.05,0.00002476,0,-0.00002476,99.96895714,99.97,171272336,16657544582,Source: api
353502694,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,open sell,30290,-30290,30291.5,30291.57,30286.48,0,0,0.05,0.00049998,0,-0.00049998,99.9689819,99.97,171272335,16657544565,Source: 'api:OfelyaRza'
353502690,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,close buy,30180,0,30292,30291.03,30286.48,-0.00001645,0,0.05,0.00049815,0,-0.00049815,99.96948187,99.97,171272333,16657542112,Source: api
353502689,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,close buy,10,-30180,30292,30291.03,30286.48,-1.00E-08,0,0.051,1.70E-07,0,-1.70E-07,99.96998003,99.97,171272332,16657542112,Source: api
353502688,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,close buy,100,-30190,30292,30291.03,30286.48,-5.00E-08,0,0.05,0.00000165,0,-0.00000165,99.96998019,99.97,171272331,16657542112,Source: api
353502684,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,open sell,28790,-30290,30291.5,30291.03,30286.48,0,0,0.05,0.00047522,0,-0.00047522,99.96998184,99.97,171272330,16657542084,Source: 'api:OfelyaRza'
353502683,1.69E+15,7/9/2023 10:12,BTC-PERPETUAL,trade,open sell,1500,-1500,30291.5,30291.03,30286.48,0,0,0.05,0.00002476,0,-0.00002476,99.97045706,99.97,171272329,16657542084,Source: 'api:OfelyaRza'
353502666,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,close buy,28660,0,30292,30291.78,30285.29,-0.00001562,0,0.05,0.00047306,0,-0.00047306,99.97048182,99.97,171272321,16657537034,Source: api
353502665,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,close buy,100,-28660,30292,30291.78,30285.29,-5.00E-08,0,0.05,0.00000165,0,-0.00000165,99.97095488,99.97,171272320,16657537034,Source: api
353502664,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,close buy,30,-28760,30292,30291.78,30285.29,-2.00E-08,0,0.05,5.00E-07,0,-5.00E-07,99.97095653,99.97,171272319,16657537034,Source: api
353502663,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,close buy,1500,-28790,30292,30291.78,30285.29,-8.20E-07,0,0.05,0.00002476,0,-0.00002476,99.97095702,99.97,171272318,16657537034,Source: api
353502658,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,open sell,29330,-30290,30291.5,30291.71,30285.22,0,0,0.05,0.00048413,0,-0.00048413,99.97098178,99.97,171272317,16657537015,Source: 'api:OfelyaRza'
353502657,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,open sell,960,-960,30291.5,30291.71,30285.22,0,0,0.05,0.00001585,0,-0.00001585,99.97146591,99.97,171272316,16657537015,Source: 'api:OfelyaRza'
353502654,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,close buy,90670,0,30292,30291.92,30285.33,-0.00067443,0,0.05,0.0014966,0,-0.0014966,99.97148176,99.97,171272315,16657534072,Source: api
353502653,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,close buy,100,-90670,30292,30291.92,30285.33,-7.40E-07,0,0.05,0.00000165,0,-0.00000165,99.97297836,99.97,171272314,16657534072,Source: api
353502650,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,open sell,28760,-90770,30291.5,30291.92,30285.33,0,0,0.05,0.00047472,0,-0.00047472,99.97298001,99.97,171272313,16657534061,Source: 'api:OfelyaRza'
353502649,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,open sell,1500,-62010,30291.5,30291.92,30285.33,0,0,0.05,0.00002476,0,-0.00002476,99.97345473,99.97,171272312,16657534061,Source: 'api:OfelyaRza'
353502648,1.69E+15,7/9/2023 10:11,BTC-PERPETUAL,trade,open sell,30,-60510,30291.5,30291.92,30285.33,0,0.00001862,0.05,5.00E-07,0,-5.00E-07,99.97347949,99.97,171272311,16657534061,Source: 'api:OfelyaRza'
353488244,1.69E+15,7/9/2023 8:00,BTC-PERPETUAL,settlement,short,-60480,-60480,30282.01,0,0,-0.00295116,0.00002164,-,0,0,-0.00295116,99.97347998,99.97,,,
353299509,1.69E+15,7/8/2023 14:20,BTC-PERPETUAL,trade,open sell,30140,-60480,30237,30238.15,30221.82,0,0,0.05,0.0004984,0,-0.0004984,99.97643114,99.98,171174591,16647994829,Source: 'api:OfelyaRza'
353299508,1.69E+15,7/8/2023 14:20,BTC-PERPETUAL,trade,open sell,100,-30340,30237,30238.15,30221.82,0,2.20E-07,0.05,0.00000165,0,-0.00000165,99.97692954,99.98,171174590,16647994829,Source: 'api:OfelyaRza'
353299073,1.69E+15,7/8/2023 14:17,BTC-PERPETUAL,trade,open sell,28640,-30240,30237,30237.57,30219.41,0,0,0.05,0.00047359,0,-0.00047359,99.97693119,99.98,171174373,16647971050,Source: 'api:OfelyaRza'
353299072,1.69E+15,7/8/2023 14:17,BTC-PERPETUAL,trade,open sell,1500,-1600,30237,30237.57,30219.41,0,0,0.05,0.0000248,0,-0.0000248,99.97740478,99.98,171174372,16647971050,Source: 'api:OfelyaRza'
353299071,1.69E+15,7/8/2023 14:17,BTC-PERPETUAL,trade,open sell,100,-100,30237,30237.57,30219.41,0,0,0.05,0.00000165,0,-0.00000165,99.97742959,99.98,171174371,16647971050,Source: 'api:OfelyaRza'
350106887,1.69E+15,6/30/2023 8:00,BTC-PERPETUAL,settlement,-,0,0,30765.48,0,0,-0.02315592,0,-,0,0,-0.02315592,99.97743124,99.98,,,
349806930,1.69E+15,6/29/2023 12:16,BTC-PERPETUAL,trade,close buy,60760,0,30708,30704.4,30677.01,-0.0233599,0,0.05,0.00098932,0,-0.00098932,100.0005872,99.98,169445383,16577280265,Source: api
349806929,1.69E+15,6/29/2023 12:16,BTC-PERPETUAL,trade,close buy,10,-60760,30708,30704.4,30677.01,-0.00000384,0,0.049,1.60E-07,0,-1.60E-07,100.0015765,99.98,169445382,16577280265,Source: api
349806928,1.69E+15,6/29/2023 12:16,BTC-PERPETUAL,trade,close buy,100,-60770,30708,30704.4,30677.01,-0.00003845,0.00024627,0.05,0.00000163,0,-0.00000163,100.0015766,99.98,169445381,16577280265,Source: api
349753225,1.69E+15,6/29/2023 8:00,BTC-PERPETUAL,settlement,short,-60870,-60870,30349.69,0,0,-0.00951234,0.00024391,-,0,0,-0.00951234,100.0015783,100,,,
349525174,1.69E+15,6/28/2023 8:00,BTC-PERPETUAL,settlement,short,-60870,-60870,30202.77,0,0,0.01512884,3.00E-07,-,0,0,0.01512884,100.0110906,100.01,,,
349502949,1.69E+15,6/28/2023 6:56,BTC-PERPETUAL,trade,open sell,16720,-60870,30421.5,30428.25,30418.09,0,0,0.05,0.00027481,0,-0.00027481,99.99596178,100,169301349,16570372924,Source: 'api:OfelyaRza'
349502948,1.69E+15,6/28/2023 6:56,BTC-PERPETUAL,trade,open sell,7500,-44150,30422.5,30428.25,30418.09,0,0,0.05,0.00012326,0,-0.00012326,99.99623658,100,169301348,16570372924,Source: 'api:OfelyaRza'
349502947,1.69E+15,6/28/2023 6:56,BTC-PERPETUAL,trade,open sell,5300,-36650,30424.5,30428.25,30418.09,0,0,0.05,0.0000871,0,-0.0000871,99.99635985,100,169301347,16570372924,Source: 'api:OfelyaRza'
349502946,1.69E+15,6/28/2023 6:56,BTC-PERPETUAL,trade,open sell,10,-31350,30425,30428.25,30418.09,0,0,0.049,1.60E-07,0,-1.60E-07,99.99644695,100,169301346,16570372924,Source: 'api:OfelyaRza'
349502945,1.69E+15,6/28/2023 6:56,BTC-PERPETUAL,trade,open sell,100,-31340,30425.5,30428.25,30418.09,0,0,0.05,0.00000164,0,-0.00000164,99.99644711,100,169301345,16570372924,Source: 'api:OfelyaRza'
349502944,1.69E+15,6/28/2023 6:56,BTC-PERPETUAL,trade,open sell,800,-31240,30425.5,30428.25,30418.09,0,0,0.05,0.00001315,0,-0.00001315,99.99644875,100,169301344,16570372924,Source: 'api:OfelyaRza'
349502827,1.69E+15,6/28/2023 6:54,BTC-PERPETUAL,trade,open sell,25920,-30440,30441,30441.44,30427.61,0,0,0.05,0.00042574,0,-0.00042574,99.9964619,100,169301288,16570368254,Source: 'api:OfelyaRza'
349502826,1.69E+15,6/28/2023 6:54,BTC-PERPETUAL,trade,open sell,4330,-4520,30441,30441.44,30427.61,0,0,0.05,0.00007112,0,-0.00007112,99.99688764,100,169301287,16570368254,Source: 'api:OfelyaRza'
349502825,1.69E+15,6/28/2023 6:54,BTC-PERPETUAL,trade,open sell,90,-190,30441,30441.44,30427.61,0,0,0.05,0.00000148,0,-0.00000148,99.99695876,100,169301286,16570368254,Source: 'api:OfelyaRza'
349502824,1.69E+15,6/28/2023 6:54,BTC-PERPETUAL,trade,open sell,100,-100,30441,30441.44,30427.61,0,0,0.05,0.00000164,0,-0.00000164,99.99696024,100,169301285,16570368254,Source: 'api:OfelyaRza'
349501738,1.69E+15,6/28/2023 6:41,BTC-PERPETUAL,trade,close buy,30450,0,30452.5,30452.82,30437.06,-0.00001642,0,0.05,0.00049996,0,-0.00049996,99.99696189,100,169300745,16570328162,Source: api
349501735,1.69E+15,6/28/2023 6:41,BTC-PERPETUAL,trade,open sell,30080,-30450,30452,30453.39,30437.55,0,0,0.05,0.00049389,0,-0.00049389,99.99746184,100,169300743,16570328145,Source: 'api:OfelyaRza'
349501734,1.69E+15,6/28/2023 6:41,BTC-PERPETUAL,trade,open sell,120,-370,30452,30453.39,30437.55,0,0,0.05,0.00000197,0,-0.00000197,99.99795574,100,169300742,16570328145,Source: 'api:OfelyaRza'
349501733,1.69E+15,6/28/2023 6:41,BTC-PERPETUAL,trade,open sell,150,-250,30452,30453.39,30437.55,0,0,0.05,0.00000246,0,-0.00000246,99.99795771,100,169300741,16570328145,Source: 'api:OfelyaRza'
349501732,1.69E+15,6/28/2023 6:41,BTC-PERPETUAL,trade,open sell,100,-100,30452,30453.39,30437.55,0,0,0.05,0.00000164,0,-0.00000164,99.99796017,100,169300740,16570328145,Source: 'api:OfelyaRza'
349501560,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,close buy,30360,0,30439.5,30442.18,30424.67,-0.00001638,0,0.05,0.00049869,0,-0.00049869,99.99796181,100,169300656,16570323000,Source: api
349501559,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,close buy,10,-30360,30439.5,30442.18,30424.67,-1.00E-08,0,0.049,1.60E-07,0,-1.60E-07,99.99846051,100,169300655,16570323000,Source: api
349501558,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,close buy,10,-30370,30439.5,30442.18,30424.67,-1.00E-08,0,0.049,1.60E-07,0,-1.60E-07,99.99846067,100,169300654,16570323000,Source: api
349501557,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,close buy,20,-30380,30439.5,30442.18,30424.67,-1.00E-08,0,0.05,3.30E-07,0,-3.30E-07,99.99846083,100,169300653,16570323000,Source: api
349501550,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,open sell,30110,-30400,30439,30442.66,30424.99,0,0,0.05,0.0004946,0,-0.0004946,99.99846116,100,169300651,16570322978,Source: 'api:OfelyaRza'
349501549,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,open sell,100,-290,30439,30442.66,30424.99,0,0,0.05,0.00000164,0,-0.00000164,99.99895576,100,169300650,16570322978,Source: 'api:OfelyaRza'
349501548,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,open sell,190,-190,30439,30442.66,30424.99,0,0,0.05,0.00000312,0,-0.00000312,99.9989574,100,169300649,16570322978,Source: 'api:OfelyaRza'
349501547,1.69E+15,6/28/2023 6:39,BTC-PERPETUAL,trade,close sell,40,0,30439,30442.66,30424.99,8.10E-07,-1.70E-07,0.05,6.60E-07,0,-6.60E-07,99.99896052,100,169300649,16570322978,Source: 'api:OfelyaRza'
349164126,1.69E+15,6/27/2023 8:00,BTC-PERPETUAL,settlement,long,40,40,30420.17,0,0,-3.20E-07,-1.60E-07,-,0,0,-3.20E-07,99.99896118,100,,,
348807921,1.69E+15,6/26/2023 8:00,BTC-PERPETUAL,settlement,long,40,40,30423.7,0,0,-0.00001544,-8.50E-07,-,0,0,-0.00001544,99.9989615,100,,,
348464666,1.69E+15,6/25/2023 8:00,BTC-PERPETUAL,settlement,long,40,40,30765.01,0,0,0.00000687,-2.60E-07,-,0,0,0.00000687,99.99897694,100,,,
348079345,1.69E+15,6/24/2023 8:00,BTC-PERPETUAL,settlement,long,40,40,30597.41,0,0,-0.00002958,-5.00E-08,-,0,0,-0.00002958,99.99897007,100,,,
347793602,1.69E+15,6/23/2023 19:12,BTC-PERPETUAL,trade,close sell,30910,40,30919,30920.69,30901.45,-0.00001585,-6.00E-08,0.05,0.00049985,0,-0.00049985,99.99899965,100,168462766,16545712895,Source: 'api:OfelyaRza'
347793584,1.69E+15,6/23/2023 19:11,BTC-PERPETUAL,trade,open buy,30910,30950,30919.5,30917.95,30898.35,0,0,0.05,0.00049985,0,-0.00049985,99.99949951,100,168462757,16545711987,Source: 'api:OfelyaRza'
347792930,1.69E+15,6/23/2023 19:09,BTC-PERPETUAL,trade,open buy,40,40,30912,30912.39,30891.18,0,0,0.05,6.50E-07,0,-6.50E-07,99.99999935,100,168462430,16545702848,Source: 'api:OfelyaRza'
347717656,1.69E+15,6/23/2023 17:24,,deposit,-,,0,0,0,0,100,null,-,0,0,100,100,100,,,Deposit to: fake_deposit_addr
